Time (s),T_model_0_x3.0mm (°C),T_exp_0_x3.0mm (°C),T_model_1_x8.0mm (°C),T_exp_1_x8.0mm (°C),T_model_2_x13.0mm (°C),T_exp_2_x13.0mm (°C),T_model_3_x18.0mm (°C),T_exp_3_x18.0mm (°C),T_model_4_x23.0mm (°C),T_exp_4_x23.0mm (°C),T_model_5_x28.0mm (°C),T_exp_5_x28.0mm (°C),T_model_6_x33.0mm (°C),T_exp_6_x33.0mm (°C),T_model_7_x38.0mm (°C),T_exp_7_x38.0mm (°C)
231.18490982055664,29.76178918604684,29.67715,29.513302362298326,29.53015,29.371636881081194,29.35117,29.30329163176404,29.45035,29.274193301822645,29.52368,29.26181931262638,29.27029,29.25476858616041,29.39072,29.24861037910404,29.32278
231.25904393196103,29.771796287294343,29.69193,29.523600108325216,29.53787,29.37849922136441,29.35294,29.306729897664535,29.45157,29.275391040563314,29.5238,29.26189394733713,29.272,29.25441316848017,29.39178,29.24814030932103,29.3223
231.35385298728943,29.783019871509754,29.71628,29.536249477709344,29.55316,29.387284556253988,29.36078,29.311299277801126,29.45135,29.277083296535192,29.52048,29.262088400736236,29.26907,29.25400344839009,29.39169,29.247554383060656,29.32578
231.41172790527344,29.7889768537326,29.73428,29.543652959692402,29.56329,29.392631891694222,29.36414,29.314174277471746,29.45248,29.27820248329141,29.52087,29.262262362107602,29.26868,29.25377952604004,29.39102,29.247206632819115,29.32507
231.4885768890381,29.79580846117589,29.75885,29.553073966772562,29.57468,29.39968965413277,29.36859,29.318081156725675,29.45639,29.27978674929147,29.52264,29.26255886090437,29.26923,29.253514603331553,29.38867,29.24675829177411,29.32269
231.56280899047852,29.801209232210017,29.77328,29.561693997163047,29.58353,29.40643674390953,29.37131,29.32194083933894,29.45682,29.281420628781948,29.52307,29.262916968732284,29.26886,29.253295518071038,29.38858,29.246341521572187,29.32327
231.63998985290527,29.805550978137564,29.80118,29.570121326316134,29.60162,29.413352019810734,29.3808,29.326029837146937,29.45773,29.283223036489925,29.52255,29.263364177017422,29.2692,29.253107754388058,29.38959,29.245927137123157,29.32303
231.731055021286,29.80899750392266,29.81662,29.579317032816533,29.61218,29.42134059896235,29.38583,29.33093062173327,29.46048,29.28547630293594,29.52353,29.26398876787611,29.26767,29.252940688782598,29.38748,29.24546593094461,29.32291
231.791925907135,29.810306932436763,29.83688,29.584993624240976,29.62558,29.426557590820448,29.39255,29.334240132964137,29.46466,29.287053616470573,29.52399,29.264463756678236,29.26645,29.252862760732555,29.38736,29.245175837230903,29.32309
231.86788201332092,29.810847308417912,29.85217,29.591530675416813,29.63577,29.43290821563225,29.39807,29.338394002161504,29.4668,29.28909574915148,29.52414,29.265119756409582,29.26651,29.252804293838214,29.38675,29.244835864351014,29.32349
231.9447648525238,29.810183093852356,29.87296,29.59751063816084,29.65125,29.439133748445595,29.40448,29.34261142197654,29.46899,29.291239977837858,29.52542,29.265853940342193,29.26804,29.252789858724064,29.38684,29.244518297568096,29.3219
232.02005791664124,29.808389569282667,29.88849,29.602729522343964,29.66125,29.445011128692062,29.40689,29.346739419727808,29.47119,29.293408278589595,29.52582,29.266639687232338,29.26569,29.252820128711953,29.38626,29.244234826020143,29.31949
232.10498881340027,29.805040225264882,29.909,29.607841027476322,29.67731,29.451351101990298,29.41757,29.35137372474632,29.47641,29.295926508928044,29.5257,29.267603160610822,29.2666,29.25290807125561,29.38675,29.243949912979694,29.32126
232.1698088645935,29.801568844769196,29.92172,29.611185465329843,29.68756,29.455968008830197,29.42349,29.354882583763683,29.47913,29.297893567505405,29.52676,29.268391416936687,29.26633,29.253013821133884,29.38675,29.243758505425067,29.32068
